,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),일교차,발생건수(건),년,월
1647,2019-06-05,23.0,17.8,29.6,0.0,1.8,63.8,1001.8,11.8,79714,2019,6
1648,2019-06-06,21.2,18.6,25.1,7.5,1.2,75.9,999.9,6.5,14285,2019,6
1649,2019-06-07,20.0,17.0,24.7,35.3,1.9,77.3,993.5,7.699999999999999,103404,2019,6
1650,2019-06-08,21.9,16.0,27.6,0.0,1.4,57.5,997.9,11.6,58347,2019,6
1651,2019-06-09,21.6,17.1,26.5,2.5,1.8,66.1,995.5,9.4,10381,2019,6
1652,2019-06-10,18.4,15.7,21.9,9.5,1.6,70.3,997.3,6.199999999999999,103941,2019,6
1653,2019-06-11,20.5,15.5,26.1,0.0,1.4,51.1,998.8,10.6,68864,2019,6
1654,2019-06-12,21.5,16.1,26.4,0.0,1.8,57.1,1000.3,10.299999999999995,65941,2019,6
1655,2019-06-13,23.0,16.6,28.8,0.0,1.7,51.9,999.7,12.2,69220,2019,6
1656,2019-06-14,23.0,19.1,28.4,0.0,1.8,54.8,995.3,9.299999999999995,76517,2019,6
1657,2019-06-15,21.9,17.9,27.4,2.1,2.4,61.5,990.5,9.5,61069,2019,6
1658,2019-06-16,22.0,16.1,27.2,0.0,1.6,55.4,996.7,11.099999999999998,10343,2019,6
1659,2019-06-17,21.7,18.1,26.2,0.0,2.3,59.1,1001.8,8.099999999999998,99363,2019,6
1660,2019-06-18,20.8,17.0,24.8,13.8,1.5,78.6,1000.3,7.800000000000001,64973,2019,6
1661,2019-06-19,21.4,18.9,25.4,0.2,1.9,77.8,997.8,6.5,63403,2019,6
1662,2019-06-20,22.7,19.8,27.8,0.0,1.9,70.6,997.1,8.0,65053,2019,6
1663,2019-06-21,22.1,19.4,26.1,0.2,1.7,72.9,996.1,6.700000000000003,71464,2019,6
1664,2019-06-22,24.2,17.7,30.6,0.0,1.5,42.3,996.5,12.900000000000002,56582,2019,6
1665,2019-06-23,25.0,19.1,31.0,0.0,1.8,40.4,998.2,11.9,9930,2019,6
1666,2019-06-24,25.2,20.9,30.9,0.0,2.0,46.9,1001.9,10.0,97370,2019,6
1667,2019-06-25,25.6,19.5,32.8,0.0,1.6,49.1,1004.2,13.299999999999995,63856,2019,6
1668,2019-06-26,25.5,20.7,29.5,0.0,1.3,52.6,998.4,8.8,62642,2019,6
1669,2019-06-27,25.5,21.9,31.2,1.4,1.4,70.5,990.9,9.3,62699,2019,6
1670,2019-06-28,24.7,22.3,29.0,0.0,1.7,67.3,991.9,6.699999999999999,67462,2019,6
1671,2019-06-29,23.1,19.6,27.7,1.5,1.2,72.0,988.3,8.099999999999998,55285,2019,6
1672,2019-06-30,23.9,20.9,28.5,0.0,2.3,73.5,990.7,7.600000000000001,9833,2019,6
1673,2019-07-01,23.9,20.6,28.9,0.0,2.3,64.4,995.4,8.299999999999997,89073,2019,7
1674,2019-07-02,24.4,20.8,30.1,0.0,2.3,63.5,998.8,9.3,60553,2019,7
1675,2019-07-03,24.1,21.2,27.4,0.0,1.7,64.6,998.1,6.199999999999999,58313,2019,7
1676,2019-07-04,25.4,20.0,32.8,0.0,1.9,59.6,996.5,12.799999999999995,60480,2019,7
1677,2019-07-05,27.6,20.2,35.0,0.0,1.5,42.1,993.2,14.8,66306,2019,7
1678,2019-07-06,29.7,24.6,36.1,0.0,1.7,40.9,994.1,11.5,53729,2019,7
1679,2019-07-07,26.7,22.7,32.5,0.0,2.2,43.3,997.5,9.8,9880,2019,7
1680,2019-07-08,25.1,21.2,31.0,0.0,2.0,46.6,997.9,9.8,91781,2019,7
1681,2019-07-09,25.0,19.7,30.0,0.0,1.8,46.4,996.7,10.3,61411,2019,7
1682,2019-07-10,22.7,19.3,27.3,8.5,2.0,64.1,997.3,8.0,59562,2019,7
1683,2019-07-11,21.9,19.5,25.9,2.9,1.3,76.9,995.2,6.399999999999999,62520,2019,7
1684,2019-07-12,23.6,20.0,28.7,0.0,2.0,65.5,996.3,8.7,66694,2019,7
1685,2019-07-13,24.9,22.1,29.7,0.0,1.7,67.3,992.0,7.599999999999998,53209,2019,7
1686,2019-07-14,25.9,21.2,31.6,0.0,1.6,64.6,992.6,10.400000000000002,9170,2019,7
1687,2019-07-15,23.8,22.1,27.4,7.7,1.1,80.0,997.2,5.299999999999997,83892,2019,7
1688,2019-07-16,24.7,21.4,28.8,6.3,1.3,79.0,1000.7,7.400000000000002,59903,2019,7
1689,2019-07-17,25.6,22.3,29.2,0.7,1.2,73.9,1001.2,6.899999999999999,56058,2019,7
1690,2019-07-18,26.9,23.3,32.1,0.0,1.2,65.0,998.7,8.8,58089,2019,7
1691,2019-07-19,28.6,22.8,35.0,0.0,1.5,61.3,996.4,12.2,62186,2019,7
1692,2019-07-20,28.0,25.1,31.9,1.1,2.1,66.9,990.8,6.799999999999997,51217,2019,7
1693,2019-07-21,25.1,24.2,27.0,6.2,2.2,87.1,991.8,2.8000000000000007,9690,2019,7
1694,2019-07-22,26.7,24.2,31.0,0.1,2.2,74.6,996.3,6.800000000000001,81390,2019,7
1695,2019-07-23,28.1,24.4,32.9,0.0,1.7,70.8,995.3,8.5,55004,2019,7
1696,2019-07-24,26.5,25.2,27.2,1.0,1.6,82.3,994.5,2.0,52685,2019,7
1697,2019-07-25,26.3,25.6,27.4,9.7,1.2,90.1,994.6,1.7999999999999972,54903,2019,7
1698,2019-07-26,25.1,23.7,25.9,60.0,1.7,95.3,993.9,2.1999999999999997,56157,2019,7
1699,2019-07-27,28.4,24.9,33.4,0.6,1.3,76.6,995.7,8.5,49694,2019,7
1700,2019-07-28,26.1,25.0,28.2,25.6,2.2,88.3,998.2,3.1999999999999997,8153,2019,7
1701,2019-07-29,27.5,25.6,30.0,0.5,2.6,74.5,999.2,4.399999999999999,76473,2019,7
1702,2019-07-30,28.1,26.3,30.8,1.2,3.4,75.3,997.1,4.5,50700,2019,7
1703,2019-07-31,25.8,24.0,27.5,62.3,2.2,91.1,999.3,3.5,45975,2019,7
1704,2019-08-01,26.3,23.5,30.1,26.9,1.7,86.4,1002.0,6.600000000000001,50286,2019,8
1705,2019-08-02,28.4,24.7,33.1,0.0,1.2,74.6,1001.8,8.400000000000002,52614,2019,8
1706,2019-08-03,29.4,25.6,36.0,3.0,1.3,69.0,1001.0,10.4,38827,2019,8
1707,2019-08-04,28.3,25.0,34.4,8.6,1.2,75.9,1000.9,9.4,8361,2019,8
1708,2019-08-05,30.5,25.6,35.9,0.0,1.1,65.5,999.7,10.299999999999995,71322,2019,8
1709,2019-08-06,31.6,27.9,36.8,0.0,1.5,51.4,996.9,8.899999999999999,47466,2019,8
1710,2019-08-07,26.9,23.9,30.3,8.0,1.2,78.1,995.6,6.400000000000002,47582,2019,8
1711,2019-08-08,28.9,25.9,32.7,0.0,1.6,71.4,998.3,6.800000000000004,49024,2019,8
1712,2019-08-09,29.8,26.0,34.6,0.0,1.3,69.0,997.7,8.600000000000001,51895,2019,8
1713,2019-08-10,31.5,26.6,36.5,0.0,1.5,57.9,996.0,9.9,40209,2019,8
1714,2019-08-11,30.4,26.3,35.7,6.7,2.5,53.6,992.2,9.400000000000002,7298,2019,8
1715,2019-08-12,26.6,24.8,28.5,56.2,1.3,91.8,990.7,3.6999999999999993,64870,2019,8
1716,2019-08-13,29.2,25.1,35.3,6.4,1.5,76.9,992.7,10.199999999999996,47566,2019,8
1717,2019-08-14,30.4,25.9,35.7,0.0,1.5,63.9,990.2,9.800000000000004,49178,2019,8
1718,2019-08-15,25.9,23.9,28.6,16.2,1.3,82.0,983.8,4.700000000000003,10003,2019,8
1719,2019-08-16,25.9,23.0,29.5,0.1,2.2,74.5,985.6,6.5,66732,2019,8
1720,2019-08-17,25.9,23.4,28.8,0.0,2.5,69.5,991.5,5.400000000000002,39996,2019,8
1721,2019-08-18,25.6,22.6,30.7,0.0,1.7,66.5,996.9,8.099999999999998,8703,2019,8
1722,2019-08-19,26.3,21.2,31.3,0.0,1.1,60.6,999.7,10.1,77753,2019,8
1723,2019-08-20,28.2,23.2,32.8,0.0,1.5,56.3,999.9,9.599999999999998,52714,2019,8
1724,2019-08-21,27.0,24.4,30.4,1.3,1.2,67.3,998.5,6.0,51425,2019,8
1725,2019-08-22,26.9,23.0,31.4,0.0,1.7,66.5,996.5,8.399999999999999,53969,2019,8
1726,2019-08-23,26.2,22.7,30.5,0.0,2.1,58.4,998.4,7.800000000000001,61941,2019,8
1727,2019-08-24,24.1,21.5,27.3,0.0,1.5,60.9,1000.6,5.800000000000001,55646,2019,8
1728,2019-08-25,25.0,20.2,29.9,0.0,1.5,66.6,1002.8,9.7,8660,2019,8
1729,2019-08-26,26.4,21.5,32.1,0.0,1.2,63.8,1002.0,10.6,86394,2019,8
1730,2019-08-27,25.7,22.2,29.3,20.0,1.0,71.1,997.7,7.100000000000001,58067,2019,8
1731,2019-08-28,26.1,23.6,30.2,0.0,1.9,66.2,996.6,6.599999999999998,55707,2019,8
1732,2019-08-29,23.4,20.1,26.4,36.9,2.2,77.1,995.9,6.299999999999997,57313,2019,8
1733,2019-08-30,22.6,19.5,27.0,0.2,2.4,66.3,998.8,7.5,68017,2019,8
1734,2019-08-31,23.5,18.5,28.9,0.0,1.9,65.0,1003.4,10.4,59990,2019,8
1735,2019-09-01,23.7,19.2,27.8,0.0,1.4,64.0,1006.8,8.600000000000001,11677,2019,9
1736,2019-09-02,24.4,19.4,29.7,0.0,1.6,56.6,1006.5,10.3,99243,2019,9
1737,2019-09-03,24.1,22.0,28.0,0.0,2.3,67.6,1005.3,6.0,70548,2019,9
1738,2019-09-04,22.8,21.2,25.5,22.7,2.5,89.0,1003.1,4.300000000000001,60519,2019,9
1739,2019-09-05,23.0,21.5,27.6,36.4,2.0,91.4,1001.9,6.100000000000001,60218,2019,9
1740,2019-09-06,25.3,21.6,29.1,2.4,2.1,79.8,999.2,7.5,75513,2019,9
1741,2019-09-07,25.7,22.6,29.5,2.8,6.0,72.9,987.7,6.899999999999999,58336,2019,9
1742,2019-09-08,24.7,22.9,27.3,0.0,1.9,76.9,998.3,4.400000000000002,11083,2019,9
1743,2019-09-09,25.1,22.4,28.0,0.0,1.7,74.3,1000.6,5.600000000000001,107302,2019,9
1744,2019-09-10,23.8,22.1,26.5,63.2,2.4,93.4,1001.7,4.399999999999999,73208,2019,9
1745,2019-09-11,24.3,20.4,28.7,7.6,3.1,71.4,1004.6,8.3,111518,2019,9
1746,2019-09-12,21.0,18.7,22.9,3.9,2.6,72.3,1006.6,4.199999999999999,18172,2019,9
1747,2019-09-13,23.3,18.3,29.3,0.1,1.7,60.4,1003.6,11.0,5859,2019,9
1748,2019-09-14,22.4,20.8,24.1,0.3,1.2,80.0,1001.6,3.3000000000000007,18468,2019,9
1749,2019-09-15,24.2,19.5,30.0,0.0,1.7,70.4,1000.8,10.5,17015,2019,9
1750,2019-09-16,24.5,20.7,30.5,0.0,2.1,53.0,1001.0,9.8,138435,2019,9
1751,2019-09-17,23.5,18.0,29.0,0.0,2.1,41.6,1004.7,11.0,88114,2019,9
1752,2019-09-18,21.0,16.0,25.4,0.0,3.1,46.0,1006.7,9.4,90510,2019,9
1753,2019-09-19,19.5,13.6,26.0,0.0,1.9,46.5,1008.2,12.4,102499,2019,9
1754,2019-09-20,19.6,15.8,24.2,0.0,2.1,52.8,1007.5,8.399999999999999,110681,2019,9
1755,2019-09-21,19.6,18.3,22.1,0.0,2.0,60.3,1009.1,3.8000000000000007,89025,2019,9
1756,2019-09-22,18.6,17.3,19.6,0.4,3.8,63.4,1003.2,2.3000000000000007,12806,2019,9
1757,2019-09-23,20.0,16.9,24.6,0.0,2.2,51.1,1004.4,7.700000000000003,132186,2019,9
1758,2019-09-24,19.8,13.9,26.5,0.0,1.8,61.3,1008.6,12.6,91544,2019,9
1759,2019-09-25,20.9,14.8,27.4,0.0,1.4,64.4,1011.7,12.599999999999998,85878,2019,9
1760,2019-09-26,22.9,17.7,29.0,0.0,1.9,59.3,1013.6,11.3,88744,2019,9
1761,2019-09-27,22.9,19.6,27.0,0.0,1.9,57.5,1012.1,7.399999999999999,96188,2019,9
1762,2019-09-28,23.7,19.4,29.2,0.0,1.7,58.9,1008.1,9.8,77587,2019,9
1763,2019-09-29,22.6,17.9,28.6,0.0,1.7,60.6,1006.7,10.700000000000005,13361,2019,9
1764,2019-09-30,22.4,16.4,29.9,0.0,1.6,61.0,1006.8,13.5,124744,2019,9
1765,2019-10-01,23.1,17.6,28.2,0.0,1.8,67.1,1007.9,10.599999999999998,86684,2019,10
1766,2019-10-02,21.6,20.0,24.2,23.1,3.0,88.0,1001.7,4.199999999999999,83493,2019,10
1767,2019-10-03,22.4,19.8,27.3,4.6,2.8,73.4,996.4,7.5,17625,2019,10
1768,2019-10-04,22.4,18.0,27.8,0.0,2.1,71.5,1002.4,9.8,118859,2019,10
1769,2019-10-05,18.7,14.7,21.9,0.6,2.9,72.6,1006.1,7.199999999999999,70380,2019,10
1770,2019-10-06,18.1,13.2,22.7,0.0,2.9,53.4,1012.3,9.5,13372,2019,10
1771,2019-10-07,14.8,13.3,17.9,25.4,1.8,92.0,1007.9,4.599999999999998,118772,2019,10
1772,2019-10-08,14.7,10.6,19.8,0.0,2.6,58.8,1008.2,9.2,101029,2019,10
1773,2019-10-09,13.6,7.7,20.4,0.0,1.7,48.3,1009.5,12.7,19724,2019,10
1774,2019-10-10,15.2,10.7,19.8,0.0,1.3,60.9,1006.3,9.1,127192,2019,10
1775,2019-10-11,18.8,13.0,26.1,0.0,1.9,60.0,1005.2,13.1,105090,2019,10
1776,2019-10-12,17.9,13.3,23.3,0.0,3.5,49.3,1008.0,10.0,83619,2019,10
1777,2019-10-13,17.2,12.1,23.8,0.0,1.9,52.6,1012.2,11.7,13134,2019,10
1778,2019-10-14,14.4,9.5,19.6,0.0,2.5,56.9,1014.8,10.1,139664,2019,10
1779,2019-10-15,14.5,8.8,20.4,0.0,1.6,55.6,1017.6,11.599999999999998,99797,2019,10
1780,2019-10-16,14.6,9.0,20.8,0.0,1.6,58.3,1016.0,11.8,91838,2019,10
1781,2019-10-17,15.4,11.2,21.6,0.0,1.7,56.0,1014.1,10.400000000000002,99218,2019,10
1782,2019-10-18,17.0,12.0,22.7,0.0,2.4,58.3,1011.9,10.7,106539,2019,10
1783,2019-10-19,17.0,12.1,23.1,0.0,1.8,63.8,1010.4,11.000000000000002,85475,2019,10
1784,2019-10-20,16.5,12.0,22.9,0.0,1.3,70.3,1011.4,10.9,14694,2019,10
1785,2019-10-21,17.1,10.9,24.6,0.0,1.0,61.0,1008.5,13.7,137950,2019,10
1786,2019-10-22,18.1,13.3,24.4,0.0,1.6,56.1,1007.5,11.099999999999998,96238,2019,10
1787,2019-10-23,17.0,14.3,20.7,0.0,2.4,57.3,1008.9,6.399999999999999,91000,2019,10
1788,2019-10-24,18.3,15.3,23.8,0.0,2.7,47.6,1009.1,8.5,96627,2019,10
1789,2019-10-25,16.7,13.1,22.0,0.0,2.4,58.0,1007.4,8.9,106865,2019,10
1790,2019-10-26,10.0,6.6,14.9,0.0,2.5,60.0,1008.5,8.3,86982,2019,10
1791,2019-10-27,11.0,4.7,17.4,0.0,1.6,59.0,1009.1,12.7,13866,2019,10
1792,2019-10-28,12.9,7.4,17.7,1.7,2.5,65.9,1005.3,10.3,150182,2019,10
1793,2019-10-29,12.5,8.2,17.6,0.1,2.3,61.0,1005.5,9.400000000000002,101378,2019,10
1794,2019-10-30,11.2,5.0,17.7,0.0,1.6,60.3,1011.1,12.7,95346,2019,10
1795,2019-10-31,14.8,8.4,19.7,0.0,2.3,73.8,1010.1,11.3,100116,2019,10
1796,2019-11-01,14.9,11.4,20.5,0.0,1.8,57.9,1011.3,9.1,109299,2019,11
1797,2019-11-02,13.6,8.3,18.7,0.0,1.5,57.3,1009.9,10.4,88571,2019,11
1798,2019-11-03,14.7,9.4,22.1,0.0,2.1,57.8,1009.6,12.7,14611,2019,11
1799,2019-11-04,13.8,9.2,20.3,0.0,2.1,57.8,1011.5,11.1,141992,2019,11
1800,2019-11-05,12.4,8.4,18.4,0.0,1.6,65.1,1009.0,9.999999999999998,99541,2019,11
1801,2019-11-06,11.0,6.3,16.5,0.0,1.8,63.6,1006.6,10.2,95016,2019,11
1802,2019-11-07,9.2,5.0,13.6,0.0,2.7,42.8,1007.5,8.6,103573,2019,11
1803,2019-11-08,6.8,1.1,13.0,0.0,1.9,31.4,1011.1,11.9,117239,2019,11
1804,2019-11-09,9.5,3.5,17.2,0.0,1.6,41.4,1011.0,13.7,96288,2019,11
1805,2019-11-10,10.0,6.2,15.3,11.8,2.1,59.6,1001.2,9.1,14717,2019,11
1806,2019-11-11,11.2,7.9,15.1,1.1,2.4,71.6,1000.8,7.199999999999999,151294,2019,11
1807,2019-11-12,9.3,4.8,14.5,0.0,1.4,63.6,1010.5,9.7,102093,2019,11
1808,2019-11-13,7.2,3.0,11.3,7.5,2.8,72.3,1007.2,8.3,88077,2019,11
1809,2019-11-14,1.3,-2.5,5.0,0.0,2.9,30.6,1013.7,7.5,100566,2019,11
1810,2019-11-15,5.6,1.4,7.6,18.8,2.0,87.4,1007.6,6.199999999999999,106315,2019,11
1811,2019-11-16,6.8,3.8,12.7,0.0,1.6,81.3,1010.1,8.899999999999999,92928,2019,11
1812,2019-11-17,8.3,5.6,10.5,21.1,3.1,79.4,1006.9,4.9,14434,2019,11
1813,2019-11-18,4.6,0.4,12.7,14.7,3.9,59.8,1008.7,12.3,141172,2019,11
1814,2019-11-19,0.2,-3.5,4.0,0.0,2.8,48.0,1015.5,7.5,99586,2019,11
1815,2019-11-20,0.5,-4.6,6.3,0.0,1.8,35.5,1020.9,10.9,95963,2019,11
1816,2019-11-21,4.2,-2.3,9.0,0.0,1.9,37.4,1021.4,11.3,104090,2019,11
1817,2019-11-22,9.7,3.0,17.3,0.0,2.1,34.1,1017.0,14.3,113570,2019,11
1818,2019-11-23,12.1,7.7,17.7,0.0,1.8,52.0,1013.4,10.0,89735,2019,11
1819,2019-11-24,9.8,4.6,15.6,3.8,2.2,74.6,1010.1,11.0,13670,2019,11
1820,2019-11-25,1.9,-1.2,6.0,0.0,2.7,62.1,1019.1,7.2,142488,2019,11
1821,2019-11-26,6.6,1.2,13.7,0.0,2.0,64.0,1018.6,12.5,99069,2019,11
1822,2019-11-27,3.1,0.3,6.8,0.0,2.7,50.8,1017.7,6.5,94341,2019,11
1823,2019-11-28,3.5,-0.6,10.4,0.0,2.0,52.4,1019.1,11.0,102213,2019,11
1824,2019-11-29,1.5,-3.4,6.9,0.0,2.0,42.8,1020.9,10.3,112800,2019,11
1825,2019-11-30,4.1,-1.4,9.3,0.0,1.7,42.6,1018.0,10.7,92450,2019,11
1826,2019-12-01,4.6,2.3,6.2,3.3,1.6,79.4,1011.4,3.9,16023,2019,12
1827,2019-12-02,-0.1,-3.2,2.8,0.0,3.1,48.0,1011.8,6.0,148128,2019,12
1828,2019-12-03,0.5,-5.0,4.2,0.6,1.6,61.3,1014.4,9.2,102617,2019,12
1829,2019-12-04,2.0,-2.0,7.2,0.0,1.8,41.6,1018.5,9.2,98549,2019,12
1830,2019-12-05,-4.4,-8.5,-0.2,0.0,3.2,31.9,1025.3,8.3,103040,2019,12
1831,2019-12-06,-5.9,-10.6,-1.0,0.0,1.7,34.5,1025.0,9.6,112592,2019,12
1832,2019-12-07,-2.4,-5.5,1.2,0.1,1.7,65.0,1018.9,6.7,96743,2019,12
1833,2019-12-08,-0.9,-5.5,4.9,0.0,1.4,65.1,1018.0,10.4,14698,2019,12
1834,2019-12-09,3.2,-1.3,8.0,0.0,2.5,56.8,1012.4,9.3,154188,2019,12
1835,2019-12-10,8.1,6.0,10.8,1.7,1.2,82.3,1008.4,4.800000000000001,101356,2019,12
1836,2019-12-11,6.3,0.1,9.8,0.2,3.4,62.0,1007.1,9.7,95119,2019,12
1837,2019-12-12,-0.7,-3.5,3.4,0.0,1.8,45.4,1018.0,6.9,102911,2019,12
1838,2019-12-13,2.1,-3.7,5.9,1.0,2.0,53.6,1015.7,9.6,116434,2019,12
1839,2019-12-14,2.7,-0.1,6.4,0.0,2.3,58.3,1017.3,6.5,94279,2019,12
1840,2019-12-15,5.3,0.4,11.0,0.0,2.0,52.5,1018.2,10.6,16368,2019,12
1841,2019-12-16,7.8,2.1,12.9,0.0,1.9,58.9,1012.1,10.8,153526,2019,12
1842,2019-12-17,7.7,3.2,10.2,9.8,2.3,81.4,1005.4,6.999999999999999,103365,2019,12
1843,2019-12-18,0.8,-1.7,5.2,0.0,2.5,64.6,1013.2,6.9,101328,2019,12
1844,2019-12-19,-0.8,-4.5,3.1,0.0,2.4,47.8,1015.3,7.6,108664,2019,12
1845,2019-12-20,-1.1,-3.5,2.0,0.0,2.3,45.3,1018.6,5.5,120443,2019,12
1846,2019-12-21,-1.2,-5.1,1.5,0.6,1.7,68.1,1016.4,6.6,100193,2019,12
1847,2019-12-22,4.1,0.3,8.4,0.3,1.7,63.4,1010.1,8.1,15458,2019,12
1848,2019-12-23,3.4,0.3,5.2,2.9,2.0,80.4,1011.5,4.9,164238,2019,12
1849,2019-12-24,0.8,-2.9,6.5,0.0,1.4,67.9,1016.6,9.4,123191,2019,12
1850,2019-12-25,2.0,-2.7,6.6,0.0,1.0,60.8,1013.1,9.3,15191,2019,12
1851,2019-12-26,2.0,-2.4,4.1,0.3,2.4,59.0,1007.2,6.5,154683,2019,12
1852,2019-12-27,-1.7,-4.6,2.6,0.0,2.1,45.4,1014.1,7.199999999999999,130983,2019,12
1853,2019-12-28,1.1,-3.6,6.1,0.0,2.0,47.6,1017.7,9.7,102063,2019,12
1854,2019-12-29,3.8,1.1,6.2,1.4,2.9,52.5,1015.0,5.1,16873,2019,12
1855,2019-12-30,2.7,-5.7,6.8,0.4,2.9,70.3,1013.0,12.5,176385,2019,12
1856,2019-12-31,-7.9,-10.9,-4.5,0.0,3.1,39.3,1023.7,6.4,128765,2019,12
1857,2020-01-01,-2.2,-6.5,0.3,0.1,0.6,64.4,1021.1,6.8,13763,2020,1
1858,2020-01-02,1.0,-0.7,3.8,0.0,1.2,65.4,1018.7,4.5,157989,2020,1
1859,2020-01-03,-0.1,-3.4,4.6,0.0,1.7,56.9,1016.4,8.0,129194,2020,1
1860,2020-01-04,1.2,-2.8,6.1,0.0,1.9,50.8,1015.4,8.899999999999999,98795,2020,1
1861,2020-01-05,1.3,-3.2,6.6,0.0,1.1,45.6,1019.7,9.8,15124,2020,1
1862,2020-01-06,3.1,0.6,4.6,1.8,3.1,65.4,1015.3,4.0,161045,2020,1
1863,2020-01-07,6.3,4.2,7.7,46.3,4.0,95.0,999.3,3.5,100304,2020,1
1864,2020-01-08,2.4,-0.4,8.9,11.6,3.3,86.1,1003.6,9.3,101993,2020,1
1865,2020-01-09,-1.2,-3.1,2.0,0.0,2.3,65.3,1013.4,5.1,103909,2020,1
1866,2020-01-10,-0.6,-4.3,4.2,0.0,1.5,62.9,1013.0,8.5,113084,2020,1
1867,2020-01-11,-0.1,-2.6,3.9,0.0,1.9,60.9,1009.4,6.5,86195,2020,1
1868,2020-01-12,-1.0,-3.5,2.8,0.0,2.4,61.5,1007.5,6.3,12760,2020,1
1869,2020-01-13,-2.9,-4.7,0.2,0.0,2.3,51.0,1012.4,4.9,144883,2020,1
1870,2020-01-14,-2.3,-5.7,2.6,0.0,1.6,45.3,1015.0,8.3,99345,2020,1
1871,2020-01-15,-2.7,-6.4,2.2,0.0,1.9,44.8,1017.6,8.600000000000001,93805,2020,1
1872,2020-01-16,-1.7,-5.5,3.2,0.0,1.6,43.0,1016.3,8.7,99909,2020,1
1873,2020-01-17,-0.6,-4.8,4.9,0.0,1.5,43.9,1012.6,9.7,110071,2020,1
1874,2020-01-18,0.3,-4.1,5.9,0.0,1.8,48.1,1010.9,10.0,84591,2020,1
1875,2020-01-19,1.9,-0.4,5.3,0.6,2.2,62.8,1008.0,5.7,13323,2020,1
1876,2020-01-20,0.7,-3.3,5.5,0.0,2.5,46.8,1012.2,8.8,142809,2020,1
1877,2020-01-21,-0.4,-5.6,5.5,0.0,1.4,36.9,1018.8,11.1,103391,2020,1
1878,2020-01-22,3.0,-0.1,7.8,0.0,1.7,36.0,1014.6,7.899999999999999,111469,2020,1
1879,2020-01-23,4.6,0.0,9.9,0.0,2.0,49.3,1013.5,9.9,154181,2020,1
1880,2020-01-24,2.8,-1.3,7.4,0.0,1.7,63.0,1019.5,8.700000000000001,19391,2020,1
1881,2020-01-25,4.3,0.6,8.8,0.0,1.5,63.1,1018.7,8.200000000000001,6825,2020,1
1882,2020-01-26,5.5,-0.2,11.9,0.0,2.7,56.3,1016.5,12.1,13541,2020,1
1883,2020-01-27,5.9,4.8,7.5,0.1,4.6,48.1,1010.4,2.7,43642,2020,1
1884,2020-01-28,6.8,4.3,9.9,0.0,2.6,49.4,1007.7,5.6000000000000005,165055,2020,1
1885,2020-01-29,6.0,3.2,9.6,0.0,2.1,46.4,1005.3,6.4,98865,2020,1
1886,2020-01-30,5.2,1.4,10.4,0.0,1.8,47.0,1004.4,9.0,93863,2020,1
1887,2020-01-31,3.9,1.4,8.9,0.0,2.3,59.6,1009.0,7.5,113479,2020,1
1888,2020-02-01,2.6,-1.2,7.6,0.0,1.7,66.6,1013.4,8.799999999999999,85075,2020,2
1889,2020-02-02,1.5,-2.1,5.3,0.0,1.8,52.3,1014.7,7.4,11430,2020,2
1890,2020-02-03,-0.4,-2.9,3.0,0.0,3.1,43.6,1016.3,5.9,130306,2020,2
1891,2020-02-04,-1.6,-6.0,3.9,1.7,2.8,50.3,1015.8,9.9,84711,2020,2
1892,2020-02-05,-8.3,-11.0,-4.9,0.0,3.3,37.3,1021.0,6.1,72937,2020,2
1893,2020-02-06,-6.4,-11.8,0.4,0.0,1.9,36.4,1023.0,12.2,78122,2020,2
1894,2020-02-07,-1.7,-7.2,2.2,0.0,2.0,45.1,1018.5,9.4,89051,2020,2
1895,2020-02-08,-0.1,-2.3,3.7,0.0,3.0,48.1,1016.7,6.0,66643,2020,2
1896,2020-02-09,-0.5,-5.6,4.1,0.0,2.0,51.1,1014.6,9.7,8021,2020,2
1897,2020-02-10,4.0,-0.7,9.6,0.0,1.7,49.4,1013.4,10.3,99989,2020,2
1898,2020-02-11,6.8,-0.5,14.6,0.0,1.6,37.0,1016.3,15.1,66677,2020,2
1899,2020-02-12,7.4,6.5,8.2,6.7,2.2,73.4,1006.4,1.6999999999999993,55985,2020,2
1900,2020-02-13,6.5,4.9,8.7,0.0,1.7,84.8,1008.8,3.799999999999999,60294,2020,2
1901,2020-02-14,8.1,3.2,14.7,0.0,1.2,70.3,1010.4,11.5,64007,2020,2
1902,2020-02-15,9.8,6.2,15.6,2.0,2.7,63.0,1007.3,9.4,49433,2020,2
1903,2020-02-16,-1.4,-4.3,7.7,13.4,4.0,81.1,1002.6,12.0,6599,2020,2
1904,2020-02-17,-5.9,-7.1,-3.9,1.0,3.4,64.3,1007.4,3.2,74623,2020,2
1905,2020-02-18,-4.1,-8.3,1.3,0.0,2.3,44.0,1016.7,9.6,57404,2020,2
1906,2020-02-19,1.0,-4.4,6.4,0.0,1.5,56.8,1019.3,10.8,57342,2020,2
1907,2020-02-20,4.6,-0.6,10.8,0.0,1.7,62.6,1022.6,11.4,60600,2020,2
1908,2020-02-21,6.7,2.1,10.9,4.2,2.2,66.3,1018.5,8.8,71696,2020,2
1909,2020-02-22,4.0,0.0,7.9,3.1,4.0,62.0,1014.2,7.9,54704,2020,2
1910,2020-02-23,2.5,-2.5,8.0,0.0,2.0,48.6,1018.2,10.5,7198,2020,2
